0 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 0 2.0000000000000284
0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 5.4199999999999875
0 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 0 5.819999999999993
1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 8.68599999999995
0 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 0 11.917999999999978
0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 1 13.193999999999988
0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 20.948000000000008
1 0 0 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1 25.42599999999996
0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 36.39
0 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 0 0 0 0 49.78199999999997
